gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,AvgMonthlySpend,ServiceCount,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,0,0,1.0487130288845339,1,1,1.4203107116301075,1.7804448660215353,1.462100777771701,1.591341113725034,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
1,0,0,1,0.18811212312414244,1,0,-1.4982352745925125,-0.680440773179867,-1.4883481422385796,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,0,1,0,-0.9593557512230462,1,1,0.48584201392589527,-0.6743959430621481,0.6733859145645537,-0.5761835606984258,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,0.7618460602977367,1,0,1.4102985470118483,1.4928300841065694,1.5353841488445377,1.591341113725034,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
0,0,1,0,-0.672488782636249,1,1,0.34066562696113395,-0.4889476147061458,0.3038514207641764,-1.1180647293042907,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-1.0413177422478452,1,1,-1.5282717684472908,-0.9393315813237745,-1.3661464103869063,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,0.6389030737605379,1,1,1.408629852908805,1.2459186290791633,1.3792868154950306,1.049459945119169,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
0,0,1,1,-0.1807168364874539,0,1,-0.17329215677618298,-0.2715764061299276,-0.17025536657046667,1.591341113725034,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
0,0,1,1,-0.05777384995025511,1,0,-1.3163476173607997,-0.6803525274847179,-1.3567955391229847,-1.1180647293042907,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,1,0.9667510378597347,1,1,1.0598727853727685,1.3830965621885638,1.0572111418005583,0.5075787765133041,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
1,0,0,0,0.06516913658694366,1,0,-0.02811576981142163,-0.10788064162819817,-0.15993154429183867,0.5075787765133041,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
1,0,0,1,0.10615013209934325,1,1,-1.5049100510046853,-0.7293730111400875,-1.5548869691906326,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,0,1,1,0.4749790917109396,1,0,-1.5082474392107719,-0.6339132304124617,-1.5166478514021247,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,0,1,1,1.4175419884961302,0,0,-0.36686067272919826,0.5852451709210379,-0.3691611272528785,1.591341113725034,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
1,0,1,0,1.6224469660581282,1,1,1.480383699339664,2.5889298635545375,1.6023231561316977,1.591341113725034,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False
1,0,0,0,-0.9183747557106465,0,0,-0.9659218557217202,-0.8487253138293537,-0.9238524971147783,-0.03430239209256088,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
1,0,1,0,0.02418814107454407,1,1,0.9947937153540823,0.31353667555671205,0.8628554884229309,0.5075787765133041,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
1,1,1,1,1.1716560154217326,1,1,0.0002520299403136704,0.7357482039979649,-0.006474914762265902,-0.03430239209256088,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
1,0,1,1,-0.34464081853705225,1,1,-1.5182596038290312,-0.7957558353160583,-1.4827243708429814,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,1,0,0,-1.2462227198098432,1,1,0.24721875719071235,-0.9456632099507282,0.39733141451130494,-1.1180647293042907,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0,0.9667510378597347,1,0,0.8179121404314994,1.1716378151873406,0.7727648751128675,-0.03430239209256088,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0,0,0,0,-1.2052417242974438,1,1,-1.5266030743442474,-0.983189691812917,-1.399700287507569,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,1,1,0.7208650647853372,1,1,-0.6805751641013269,-0.029430218640577054,-0.6839786784932579,-1.1180647293042907,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,0,1.6224469660581282,1,1,1.1416387964218873,2.2009135419835917,1.1963660869898467,0.5075787765133041,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False
1,1,0,0,1.3765609929837306,1,1,1.2567786895318702,2.0645960044018956,1.3465341954636287,1.049459945119169,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False
1,0,1,1,1.540484975033329,1,0,0.2972795802820094,1.2904827051294994,0.3127186658853327,1.591341113725034,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False
1,0,1,1,1.0896940243969335,1,1,0.37570820312504183,0.9803873323752799,0.379107216860264,1.049459945119169,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True
0,0,0,1,-1.2872037153222429,1,1,-1.5316091566533774,-1.0052290541764248,-1.52544819020741,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,1,-0.9183747557106465,1,0,0.2789239451485339,-0.7078410615236874,0.13741548523039981,1.049459945119169,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False
1,1,0,0,-1.1232797332726445,1,0,0.5175472018837168,-0.848372331048757,0.3245416593802076,-0.03430239209256088,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,0.3520361051737408,1,1,1.3185203713444702,0.9040106832236642,1.3565526836823816,1.049459945119169,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,-0.9183747557106465,1,0,0.328984768239831,-0.6668068132793187,0.446522664554238,-1.1180647293042907,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,-0.8364127646858474,1,1,-0.4653136248087493,-0.7436688137542546,-0.47154781625830167,-0.5761835606984258,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-1.2872037153222429,1,0,0.1404223345959456,-0.9831235075415552,0.13974209840810636,-1.1180647293042907,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,1,0,1.4995039795209293,1,1,1.0064745740753849,1.8021753684520208,0.907283596825753,0.5075787765133041,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0,1,1,0,-1.0413177422478452,1,1,0.794550422988894,-0.7466029831179648,0.7078630508827185,-0.03430239209256088,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,1,1,-0.9183747557106465,1,1,-0.3218059319470311,-0.7704955050796054,-0.33455461653288027,-0.03430239209256088,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0,0.14713112761174285,1,0,-1.5082474392107719,-0.7195556775547411,-1.551345610697355,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,0,0,-0.7954317691734478,1,0,1.1866935372040546,-0.43430146798501595,1.1906809409313794,0.5075787765133041,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
0,0,0,0,1.0896940243969335,0,1,-0.4502953778813601,0.3124997886387092,-0.4736274967218283,0.5075787765133041,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
0,0,0,0,-1.2872037153222429,1,0,-1.4965665804894692,-1.0047657642768917,-1.4905489925418152,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,0,-0.9183747557106465,1,1,-1.5099161333138151,-0.9309041174370278,-1.5428977890402071,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,0,0,0,-1.2462227198098432,0,1,-1.0176513729160603,-0.9862782911431384,-1.132416749830594,-0.5761835606984258,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,1.6224469660581282,1,0,0.7144531060428184,1.788276671466025,0.7646500862376758,1.591341113725034,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,1,0,-1.0413177422478452,1,1,0.13374755818377257,-0.8030361051658657,0.10056952959978578,-1.1180647293042907,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,1.130675019909333,0,1,-0.4803318717361385,0.32203032371482065,-0.4898837439207012,0.5075787765133041,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,-0.34464081853705225,1,0,-1.3547275817307942,-0.746691228813114,-1.3287247366995638,-1.1180647293042907,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,0,0,0,1.0077320333721342,1,0,0.984781550735823,1.3993117086722258,1.0220766171665778,0.5075787765133041,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False
0,0,1,1,-0.4266028095618514,1,1,0.4491307436589443,-0.2796508872360776,0.3466444845684173,1.049459945119169,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True
0,0,0,0,-1.2872037153222429,1,0,-0.5404048594456949,-0.9921245684467715,-0.5382994562377327,-0.5761835606984258,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,1,0,0,-1.2872037153222429,1,1,0.3072917449002692,-0.9809173651628257,0.30592875395855706,-1.1180647293042907,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,0,0,-1.2052417242974438,1,1,0.17379621665681033,-0.9234252947731348,0.10096521211300105,-1.1180647293042907,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,0,0,-1.0822987377602449,1,1,0.48417331982285217,-0.7941894742271604,0.5895539794313261,-0.5761835606984258,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,1,1,-0.016792854437855522,1,0,-0.09152614572706431,-0.11118985519629253,-0.0422842227494969,-0.03430239209256088,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,-0.5495457960990502,0,1,-0.8507819626117368,-0.7004504845549436,-0.9248146303837546,-0.03430239209256088,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,1,-0.30365982302465266,0,1,-0.8190767746539154,-0.5855104666231363,-0.8765890122762302,-0.03430239209256088,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
1,0,1,0,1.6224469660581282,1,0,-1.2929858999181942,-0.16901284694279287,-1.2831388138228776,-1.1180647293042907,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,1,1.0077320333721342,1,0,0.8129060581223695,1.1978467866466473,0.7558281016425931,2.133222282330899,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1,0,1,0,1.130675019909333,1,1,1.0682162558879849,1.4623191350087403,0.9417312003186562,1.049459945119169,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False
1,1,0,0,0.8438080513225359,1,1,0.2872674156637501,0.7528678688569058,0.3439635488986881,-0.5761835606984258,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,0,0,-0.4266028095618514,1,1,0.15210319331724806,-0.331870277340605,0.1678427510739098,1.049459945119169,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
